KEY_CODE,population
533944691,3437
533944692,3704
533944693,3589
533944694,4083
533944701,2994
533944702,2472
533944703,1066
533944704,2104
533944711,2142
533944712,3135
533944713,2982
533944714,3026
533944721,3599
533944722,2852
533944723,3371
533944724,4258
533944731,4338
533944732,3729
533944733,4189
533944734,4087
533944741,4651
533944742,2508
533944743,4124
533944744,3326
533944751,1765
533944752,3295
533944753,4215
533944754,3192
533944761,4807
533944762,3613
533944763,3566
533944764,3933
533944771,3741
533944772,2513
533944773,3309
533944774,4688
533944781,3440
533944782,3132
533944783,3651
533944784,3821
533944791,3143
533944792,4063
533944793,3147
533944794,3810
533944801,1582
533944802,2390
533944803,1090
533944804,2817
533944811,1619
533944812,532
533944813,1550
533944814,909
533944821,2253
533944822,2692
533944823,3243
533944824,2487
533944831,1639
533944832,3981
533944833,678
533944834,3731
533944841,3776
533944842,3101
533944843,2730
533944844,2309
533944851,2495
533944852,3844
533944853,2518
533944854,3564
533944861,3372
533944862,3052
533944863,3882
533944864,2972
533944871,3687
533944872,2443
533944873,3371
533944874,1216
533944881,3384
533944882,3121
533944883,1269
533944884,3901
533944891,2678
533944892,4186
533944893,3918
533944894,3442
533944901,2375
533944902,3196
533944903,5238
533944904,2177
533944911,3162
533944912,1718
533944913,1423
533944914,1716
533944921,1618
533944922,2397
533944923,1272
533944924,2113
533944931,2112
533944932,2693
533944933,4443
533944934,2829
533944941,2753
533944942,3931
533944943,2687
533944944,2782
533944951,2629
533944952,3659
533944953,2627
533944954,3792
533944961,3323
533944962,2788
533944963,4269
533944964,3824
533944971,3255
533944972,3696
533944973,3657
533944974,4105
533944981,4087
533944982,2335
533944983,3800
533944984,3236
533944991,3260
533944992,3333
533944993,3551
533944994,1854
533945001,4834
533945002,4824
533945003,4048
533945004,2952
533945011,2979
533945012,3486
533945013,3216
533945014,2654
533945021,5714
533945022,4670
533945023,4315
533945024,5311
533945031,5469
533945032,4500
533945033,6852
533945034,4518
533945041,3310
533945042,5243
533945043,3675
533945044,4113
533945051,2427
533945052,17
533945053,2172
533945054,149
533945061,1264
533945062,2593
533945063,656
533945064,3998
533945071,3459
533945072,1282
533945073,1850
533945074,1942
533945081,3514
533945082,2252
533945083,2443
533945084,1798
533945091,1077
533945092,361
533945093,471
533945094,44
533945101,2854
533945102,3292
533945103,4086
533945104,3988
533945111,4360
533945112,3103
533945113,2651
533945114,4108
533945121,5020
533945122,6390
533945123,5201
533945124,6308
533945131,6448
533945132,7071
533945133,6091
533945134,7488
533945141,5709
533945142,4539
533945143,7738
533945144,4706
533945151,4138
533945152,19
533945153,4802
533945154,2921
533945161,1454
533945162,3454
533945163,1983
533945164,1410
533945171,375
533945172,511
533945173,899
533945174,2977
533945182,807
533945183,660
533945184,278
533945191,218
533945193,1528
533945194,6
533945201,3935
533945202,3277
533945203,2933
533945204,3061
533945211,766
533945212,2122
533945213,4906
533945214,2881
533945221,4828
533945222,4400
533945223,5833
533945224,3186
533945231,4195
533945232,5966
533945233,4433
533945234,6225
533945241,7873
533945242,5635
533945243,7355
533945244,6349
533945251,2461
533945252,3664
533945253,1186
533945254,157
533945261,1231
533945262,20
533945263,527
533945264,2827
533945271,2787
533945272,4346
533945273,5112
533945274,3979
533945281,2145
533945282,1868
533945283,3815
533945284,1977
533945291,2512
533945292,145
533945293,3736
533945294,886
533945301,2641
533945302,2882
533945303,4465
533945304,3855
533945311,4839
533945312,4508
533945313,6252
533945314,6012
533945321,4824
533945322,5083
533945323,5435
533945324,5406
533945331,6024
533945332,6575
533945333,6429
533945334,7218
533945341,6168
533945342,5735
533945343,6216
533945344,5003
533945351,2307
533945352,1196
533945353,5887
533945354,3219
533945361,788
533945362,3656
533945363,2782
533945364,5303
533945371,5802
533945372,4467
533945373,5915
533945374,3623
533945381,1376
533945382,1613
533945383,6006
533945384,4750
533945391,1353
533945392,620
533945393,2253
533945394,2032
533945401,5464
533945402,5455
533945403,5636
533945404,4782
533945411,5222
533945412,7326
533945413,5102
533945414,6205
533945421,5350
533945422,6738
533945423,5036
533945424,4605
533945431,5635
533945432,5420
533945433,2572
533945434,4454
533945441,6329
533945442,5377
533945443,5339
533945444,5077
533945451,6567
533945452,4803
533945453,6087
533945454,5380
533945461,6090
533945462,8382
533945463,3697
533945464,3004
533945471,5078
533945472,6141
533945473,2144
533945474,4468
533945481,5374
533945482,4958
533945483,4710
533945484,6195
533945491,2740
533945492,1310
533945493,4326
533945494,2101
533945501,4005
533945502,6020
533945503,4558
533945504,5414
533945511,4872
533945512,6526
533945513,4483
533945514,5540
533945521,7201
533945522,4889
533945523,5413
533945524,4634
533945531,6130
533945532,6652
533945533,5694
533945534,6470
533945541,5022
533945542,6691
533945543,4708
533945544,5904
533945551,6405
533945552,5133
533945553,6532
533945554,5866
533945561,4421
533945562,5842
533945563,3382
533945564,4346
533945571,6430
533945572,5128
533945573,6113
533945574,3502
533945581,3952
533945582,3916
533945583,3522
533945584,4051
533945591,4677
533945592,4117
533945593,4193
533945594,4660
533945601,3891
533945602,4401
533945603,4182
533945604,4512
533945611,4159
533945612,5346
533945613,4416
533945614,5092
533945621,5751
533945622,5009
533945623,5060
533945624,4612
533945631,5258
533945632,5570
533945633,5248
533945634,3438
533945641,3518
533945642,4335
533945643,5218
533945644,4941
533945651,4136
533945652,4025
533945653,5861
533945654,5351
533945661,3823
533945662,700
533945663,3811
533945664,4646
533945671,6124
533945672,4401
533945673,4294
533945674,3706
533945681,3085
533945682,2187
533945683,3923
533945684,4338
533945691,4558
533945692,2824
533945693,4356
533945694,4194
533945701,3454
533945702,3832
533945703,3822
533945704,3457
533945711,4386
533945712,3586
533945713,4576
533945714,3749
533945721,4485
533945722,4182
533945723,4093
533945724,4391
533945731,4428
533945732,4535
533945733,3702
533945734,4357
533945741,3487
533945742,6181
533945743,5953
533945744,6141
533945751,6365
533945752,6011
533945753,6215
533945754,6208
533945761,5696
533945762,2103
533945763,3280
533945764,600
533945771,2016
533945772,4905
533945773,1056
533945774,4961
533945781,7359
533945782,5488
533945783,4824
533945784,5750
533945791,6312
533945792,4602
533945793,4556
533945794,2775
533945801,5504
533945802,4410
533945803,4002
533945804,4912
533945811,4733
533945812,6045
533945813,4093
533945814,4580
533945821,5413
533945822,5335
533945823,3852
533945824,5995
533945831,3641
533945832,5742
533945833,4735
533945834,4993
533945841,4693
533945842,4606
533945843,4418
533945844,4489
533945851,5206
533945852,5605
533945853,3952
533945854,5153
533945861,6416
533945862,6701
533945863,5686
533945864,5313
533945871,4494
533945872,6554
533945873,4974
533945874,7339
533945881,6184
533945882,5347
533945883,6219
533945884,4806
533945891,3366
533945892,4387
533945893,5425
533945894,6064
533945901,3414
533945902,4249
533945903,2512
533945904,2388
533945911,3675
533945912,2599
533945913,3072
533945914,3544
533945921,3134
533945922,4107
533945923,3535
533945924,3834
533945931,4229
533945932,4228
533945933,5049
533945934,3680
533945941,4069
533945942,5223
533945943,4939
533945944,4822
533945951,5323
533945952,5777
533945953,4457
533945954,5663
533945961,6602
533945962,6851
533945963,7058
533945964,4875
533945971,7185
533945972,6544
533945973,5950
533945974,6058
533945981,4890
533945982,4974
533945983,6972
533945984,5445
533945991,5723
533945992,3820
533945993,3558
533945994,3417
533946001,644
533946002,124
533946003,38
533946004,41
533946011,342
533946012,1140
533946013,236
533946014,1918
533946021,2720
533946022,8399
533946023,2807
533946024,1324
533946031,3259
533946032,6570
533946033,2956
533946034,3135
533946041,3449
533946042,4608
533946043,4475
533946044,1924
533946051,4869
533946052,4309
533946053,3951
533946054,8118
533946061,1894
533946062,3038
533946063,7257
533946064,4081
533946071,5676
533946072,318
533946073,4639
533946074,272
533946081,4519
533946082,7547
533946083,3005
533946084,2876
533946091,7060
533946092,5091
533946093,4921
533946094,3861
533946101,12
533946102,1
533946111,89
533946112,465
533946113,56
533946114,251
533946121,1402
533946122,2051
533946123,403
533946124,2309
533946131,1839
533946132,4598
533946133,2190
533946134,3535
533946141,4494
533946142,2079
533946143,5116
533946144,4317
533946151,4875
533946152,5872
533946153,5850
533946154,5427
533946161,6110
533946162,6316
533946163,5415
533946164,7939
533946171,4814
533946172,468
533946173,7047
533946174,1424
533946181,1967
533946182,4618
533946183,67
533946184,3741
533946191,4265
533946192,5343
533946193,5067
533946194,3958
533946202,35
533946203,13
533946204,22
533946211,32
533946212,74
533946213,739
533946214,631
533946221,759
533946222,3509
533946223,761
533946224,1848
533946231,3667
533946232,4776
533946233,2556
533946234,5444
533946241,5488
533946242,4991
533946243,5403
533946244,5667
533946251,5053
533946252,4721
533946253,4568
533946254,4138
533946261,8652
533946262,7875
533946263,6256
533946264,8886
533946271,7709
533946272,3845
533946273,6746
533946274,5223
533946281,65
533946282,4957
533946283,2857
533946284,801
533946291,4826
533946292,2796
533946293,3119
533946294,2276
533946301,1089
533946302,578
533946303,2216
533946304,1383
533946311,1215
533946312,1298
533946313,829
533946314,567
533946321,1496
533946322,1395
533946323,1727
533946324,2922
533946331,3174
533946332,3664
533946333,1239
533946334,2123
533946341,4426
533946342,3962
533946343,4860
533946344,4016
533946351,2640
533946352,3800
533946353,2134
533946354,5638
533946361,3169
533946362,9520
533946363,3831
533946364,5075
533946371,6299
533946372,2435
533946373,5139
533946374,3684
533946381,1217
533946382,157
533946383,2159
533946384,692
533946391,4278
533946392,3516
533946393,3392
533946394,3572
533946401,717
533946402,1405
533946403,1553
533946404,4160
533946411,1859
533946412,1986
533946413,3625
533946414,2081
533946421,2904
533946422,5731
533946423,3322
533946424,5820
533946431,1788
533946432,4001
533946433,5287
533946434,3065
533946441,5054
533946442,4637
533946443,5529
533946444,4540
533946451,6229
533946452,6255
533946453,6455
533946454,5845
533946461,5146
533946462,2776
533946463,6277
533946464,4253
533946471,4716
533946472,5473
533946473,4710
533946474,6024
533946481,1552
533946482,1058
533946483,698
533946484,1685
533946491,4012
533946492,4109
533946493,3625
533946494,4615
533946501,5229
533946502,3509
533946503,4668
533946504,2531
533946511,2297
533946512,540
533946513,2281
533946514,355
533946521,1919
533946522,4503
533946523,1137
533946524,5811
533946531,4133
533946532,3166
533946533,5073
533946534,3283
533946541,3557
533946542,4607
533946543,2165
533946544,5707
533946551,3757
533946552,5205
533946553,5215
533946554,6598
533946561,4271
533946562,4765
533946563,3543
533946564,2321
533946571,3850
533946572,3416
533946573,5247
533946574,249
533946581,274
533946582,5668
533946583,2699
533946584,5066
533946591,3819
533946592,2789
533946593,5240
533946594,3925
533946601,6276
533946602,3162
533946603,3947
533946604,5401
533946611,6351
533946612,1430
533946613,4900
533946614,2388
533946621,890
533946622,5478
533946623,3140
533946624,6664
533946631,6999
533946632,6181
533946633,6714
533946634,5485
533946641,3550
533946642,2668
533946643,5452
533946644,2675
533946651,5370
533946652,5498
533946653,4377
533946654,5356
533946661,4950
533946662,845
533946663,5480
533946664,731
533946671,323
533946672,1141
533946673,146
533946674,3961
533946681,5140
533946682,3750
533946683,5277
533946684,5380
533946691,5296
533946692,4365
533946693,2424
533946694,3330
533946701,4254
533946702,5235
533946703,6180
533946704,7423
533946711,6002
533946712,2704
533946713,3746
533946714,5086
533946721,5290
533946722,5413
533946723,6765
533946724,5241
533946731,5780
533946732,7489
533946733,5673
533946734,5009
533946741,7000
533946742,3913
533946743,965
533946744,893
533946751,5279
533946752,5763
533946753,5573
533946754,6079
533946761,3174
533946762,407
533946763,1449
533946764,2210
533946771,2601
533946772,2745
533946773,4823
533946774,4215
533946781,4163
533946782,4711
533946783,2221
533946784,3151
533946791,2346
533946792,2828
533946793,2620
533946794,2152
533946801,7392
533946802,5205
533946803,4480
533946804,2885
533946811,3516
533946812,6079
533946813,4249
533946814,6554
533946821,6144
533946822,5106
533946823,6936
533946824,3636
533946831,5107
533946832,5985
533946833,4225
533946834,2336
533946841,3439
533946842,1359
533946843,2284
533946844,2291
533946851,3382
533946852,2422
533946853,460
533946854,814
533946861,773
533946862,4227
533946863,2870
533946864,3772
533946871,4420
533946872,4955
533946873,3505
533946874,4749
533946881,3555
533946882,2377
533946883,4409
533946884,2216
533946891,2535
533946892,2847
533946893,1278
533946894,3600
533946901,3043
533946902,3928
533946903,3286
533946904,6564
533946911,6974
533946912,5886
533946913,5083
533946914,5232
533946921,6736
533946922,4293
533946923,7140
533946924,6710
533946931,1714
533946932,3190
533946933,3366
533946934,4097
533946941,5174
533946942,4788
533946943,3873
533946944,5894
533946951,2642
533946952,916
533946953,2045
533946954,2083
533946961,5175
533946962,4261
533946963,4969
533946964,4948
533946971,3669
533946972,2808
533946973,4857
533946974,5114
533946981,4326
533946982,2454
533946983,5218
533946984,2836
533946991,2105
533946992,3281
533946993,3646
533946994,4395
533947001,4119
533947002,1534
533947003,4120
533947004,2824
533947011,5704
533947012,5992
533947013,4227
533947014,5070
533947021,5352
533947022,2105
533947023,4394
533947024,5109
533947031,846
533947033,1454
533947034,158
533947051,16
533947073,20
533947101,3222
533947102,2773
533947103,3921
533947104,3596
533947111,2679
533947112,4818
533947113,1888
533947114,3795
533947121,6013
533947122,7026
533947123,3837
533947124,6155
533947131,6109
533947132,6048
533947133,3995
533947134,5288
533947141,2115
533947142,32
533947143,6480
533947144,49
533947163,1
533947191,518
533947192,1723
533947193,503
533947194,2014
533947201,3108
533947202,3394
533947203,3309
533947204,3875
533947211,4833
533947212,3965
533947213,5438
533947214,3177
533947221,3710
533947222,2377
533947223,4101
533947224,3870
533947231,4115
533947232,4766
533947233,3810
533947234,4676
533947241,5351
533947242,1816
533947243,4860
533947244,1113
533947252,4
533947254,18
533947262,2
533947271,4
533947272,45
533947273,7
533947274,357
533947281,535
533947282,10
533947283,1917
533947284,663
533947292,136
533947293,3436
533947294,2056
533947301,3609
533947302,3265
533947303,2087
533947304,2028
533947311,4015
533947312,3692
533947313,2732
533947314,4100
533947321,4135
533947322,5012
533947323,3324
533947324,4332
533947331,1075
533947332,2669
533947333,4034
533947334,3075
533947341,3558
533947342,259
533947343,1210
533947344,905
533947351,41
533947352,108
533947353,2058
533947354,225
533947361,43
533947362,1783
533947363,481
533947364,1210
533947372,230
533947373,421
533947374,1704
533947381,3768
533947382,2101
533947383,4099
533947384,2665
533947391,3081
533947392,2619
533947393,4513
533947394,2963
533947401,2946
533947402,2246
533947403,3470
533947404,1766
533947411,3256
533947412,1911
533947413,2845
533947414,3013
533947421,2086
533947422,3494
533947423,4567
533947424,2440
533947431,2336
533947432,527
533947433,332
533947434,1262
533947441,513
533947442,3851
533947443,247
533947444,2289
533947451,3704
533947452,3065
533947453,3492
533947454,5197
533947461,2481
533947462,1956
533947463,2979
533947464,2649
533947471,3545
533947472,3355
533947473,2484
533947474,2891
533947481,3167
533947482,1679
533947483,2522
533947484,2875
533947491,4493
533947492,3506
533947493,2027
533947494,550
533947501,4005
533947502,1834
533947503,3111
533947504,2453
533947511,2485
533947512,3423
533947513,3310
533947514,2662
533947521,4955
533947522,1450
533947523,1796
533947524,1221
533947531,927
533947532,2422
533947533,2870
533947534,3371
533947541,1017
533947542,2863
533947543,5097
533947544,2686
533947551,6285
533947552,5853
533947553,4755
533947554,3556
533947561,4097
533947562,1866
533947563,2469
533947564,3153
533947571,1883
533947572,2447
533947573,1688
533947574,3771
533947581,1558
533947582,2438
533947583,829
533947584,3585
533947591,2735
533947592,814
533947593,3707
533947594,1939
533947601,1987
533947602,3757
533947603,2988
533947604,5532
533947611,5367
533947612,2752
533947613,4297
533947614,1133
533947621,579
533947622,4223
533947623,834
533947624,5242
533947631,4291
533947632,5506
533947633,4677
533947634,4353
533947641,5669
533947642,2716
533947643,2713
533947644,2373
533947651,3550
533947652,2488
533947653,3095
533947654,2585
533947661,3122
533947662,1977
533947663,2919
533947664,210
533947671,1497
533947672,3073
533947673,1025
533947674,1655
533947681,1694
533947682,3465
533947683,2119
533947684,2564
533947691,3008
533947692,1218
533947693,2576
533947694,873
533947701,3979
533947702,5743
533947703,4506
533947704,5266
533947711,3575
533947712,583
533947713,4371
533947714,497
533947721,5000
533947722,4699
533947723,4949
533947724,3777
533947731,3407
533947732,2697
533947733,2582
533947734,2349
533947741,2952
533947742,2884
533947743,3452
533947744,3447
533947751,2880
533947752,2240
533947753,2669
533947754,1451
533947761,2627
533947762,898
533947763,1719
533947764,2598
533947771,1100
533947772,1794
533947773,2044
533947774,1396
533947781,1755
533947782,1539
533947783,1335
533947784,1616
533947791,545
533947792,1074
533947793,652
533947794,81
533947801,5551
533947802,4760
533947803,5343
533947804,5543
533947811,4534
533947812,1560
533947813,4902
533947814,2335
533947821,3228
533947822,3546
533947823,2149
533947824,2365
533947831,2260
533947832,2754
533947833,2592
533947834,2012
533947841,2603
533947842,2768
533947843,2793
533947844,1670
533947851,3059
533947852,1323
533947853,2345
533947854,1148
533947861,280
533947862,1504
533947863,1667
533947864,1564
533947871,1300
533947872,1617
533947873,1289
533947874,1000
533947881,1474
533947882,2140
533947883,1132
533947884,1129
533947891,1721
533947892,378
533947893,1902
533947894,1211
533947901,4485
533947902,5013
533947903,4160
533947904,3968
533947911,4065
533947912,980
533947913,924
533947914,210
533947921,229
533947922,1360
533947923,1826
533947924,1532
533947931,2052
533947932,2447
533947933,522
533947934,1003
533947941,2241
533947942,2532
533947943,3590
533947944,1964
533947951,2228
533947952,2397
533947953,1860
533947954,1775
533947961,4458
533947962,1107
533947963,2374
533947964,761
533947971,673
533947972,3
533947973,488
533947974,61
533947981,2513
533947982,1508
533947983,213
533947984,1873
533947991,2902
533947992,1921
533947993,3485
533947994,2324
533950301,32
533950302,28
533950311,2
533950413,27
533950431,73
533950463,31
533950501,10
533950503,73
533950532,29
533950533,27
533950541,49
533950551,15
533950552,15
533950563,52
533950564,91
533950573,162
533950584,104
533950593,53
533950603,35
533950661,21
533950663,16
533950671,136
533950672,74
533950674,397
533950681,205
533950682,184
533950683,259
533950691,377
533950772,564
533950773,80
533950774,121
533950781,43
533950782,71
533950791,113
533950793,154
533950862,47
533950863,10
533950952,74
533950993,2
533951042,72
533951043,50
533951073,59
533951074,136
533951081,75
533951084,359
533951091,408
533951092,109
533951093,71
533951094,83
533951132,71
533951164,38
533951171,173
533951181,105
533951183,30
533951254,46
533951262,69
533951263,56
533951272,48
533951351,30
533951374,213
533951381,205
533951382,86
533951383,775
533951384,1006
533951391,111
533951393,826
533951394,408
533951421,146
533951472,539
533951473,8
533951474,942
533951481,636
533951482,763
533951483,363
533951484,116
533951491,912
533951492,1262
533951493,625
533951494,1577
533951534,69
533951543,14
533951544,151
533951564,181
533951571,549
533951572,753
533951573,1045
533951574,889
533951581,201
533951592,84
533951624,238
533951632,121
533951634,111
533951641,233
533951642,135
533951643,124
533951644,288
533951651,126
533951652,16
533951653,111
533951654,362
533951662,723
533951664,365
533951671,287
533951672,665
533951673,165
533951703,470
533951704,85
533951713,248
533951714,222
533951721,59
533951722,158
533951723,329
533951724,120
533951731,192
533951733,60
533951761,31
533951762,88
533951764,88
533951801,161
533951812,162
533951821,305
533951861,118
533951864,58
533951881,51
533951883,53
533951891,73
533951894,129
533951931,184
533951933,230
533951983,147
533951984,57
533951991,59
533951992,62
533952002,140
533952003,40
533952022,370
533952023,163
533952031,194
533952033,74
533952041,249
533952042,607
533952043,156
533952044,1185
533952051,1519
533952052,3099
533952053,2131
533952054,2369
533952061,3029
533952062,292
533952063,888
533952064,961
533952071,25
533952073,660
533952082,257
533952084,1392
533952091,996
533952092,1439
533952093,1324
533952094,1104
533952114,123
533952132,139
533952133,10
533952134,591
533952141,914
533952142,1631
533952143,1880
533952144,2558
533952151,2096
533952152,2741
533952153,3257
533952154,2300
533952161,2324
533952162,2569
533952163,3398
533952164,697
533952171,2148
533952173,1574
533952181,266
533952182,387
533952183,584
533952184,1331
533952191,1281
533952192,1349
533952193,1547
533952194,818
533952202,358
533952204,68
533952222,113
533952223,409
533952224,1353
533952231,854
533952232,784
533952233,1082
533952234,1621
533952241,1703
533952242,2355
533952243,2211
533952244,2293
533952251,1761
533952252,55
533952253,133
533952261,1144
533952262,1169
533952263,59
533952264,1925
533952271,511
533952272,632
533952273,609
533952274,1357
533952281,1779
533952282,1410
533952283,1385
533952284,201
533952291,339
533952292,28
533952301,186
533952303,1497
533952304,1209
533952311,436
533952312,1967
533952313,1408
533952314,1548
533952321,1962
533952322,872
533952323,1641
533952324,2371
533952331,1601
533952332,2575
533952333,3430
533952334,2752
533952341,2388
533952342,1570
533952343,2147
533952344,286
533952351,481
533952352,165
533952353,1125
533952354,1407
533952361,1224
533952362,1241
533952363,440
533952364,361
533952371,449
533952372,1346
533952373,201
533952374,198
533952381,752
533952382,11
533952383,626
533952384,369
533952391,14
533952393,68
533952401,976
533952402,1316
533952403,1701
533952404,2156
533952411,2303
533952412,1765
533952413,1754
533952414,2449
533952421,2324
533952422,2744
533952423,2721
533952424,2533
533952431,3435
533952432,1974
533952433,3486
533952434,1405
533952441,1700
533952442,1845
533952443,1243
533952444,979
533952451,1174
533952452,6
533952453,1089
533952454,322
533952461,225
533952462,138
533952463,37
533952464,180
533952472,95
533952474,359
533952481,507
533952482,255
533952483,601
533952484,593
533952491,530
533952492,76
533952493,368
533952494,462
533952501,8
533952502,1
533952503,103
533952511,983
533952512,1511
533952513,561
533952514,150
533952521,1739
533952522,2376
533952523,1011
533952524,1864
533952531,1955
533952532,1685
533952533,1303
533952534,1329
533952541,782
533952542,462
533952543,1299
533952544,1307
533952551,9
533952552,292
533952553,95
533952561,84
533952562,109
533952571,265
533952572,582
533952581,420
533952582,873
533952584,157
533952591,245
533952592,237
533952593,632
533952594,405
533952601,322
533952602,390
533952603,122
533952604,348
533952611,819
533952612,12
533952613,524
533952621,307
533952622,649
533952624,10
533952631,1280
533952632,787
533952633,732
533952634,611
533952641,1192
533952642,1220
533952643,829
533952644,1118
533952651,44
533952653,551
533952663,34
533952672,44
533952682,314
533952691,315
533952692,1412
533952694,1146
533952702,600
533952713,480
533952714,201
533952724,55
533952732,127
533952741,532
533952742,1107
533952744,132
533952751,1182
533952752,1228
533952753,740
533952754,698
533952761,1552
533952762,398
533952763,1572
533952764,1460
533952773,251
533952782,121
533952791,98
533952792,118
533952794,213
533952803,118
533952812,273
533952821,78
533952822,110
533952823,51
533952824,471
533952831,265
533952833,192
533952862,183
533952871,521
533952872,900
533952881,241
533952882,105
533952883,544
533952884,744
533952892,425
533952893,1276
533952894,508
533952902,395
533952913,157
533952914,253
533952931,735
533952932,156
533952933,376
533952934,330
533952963,193
533952974,22
533952981,326
533952982,1763
533952983,456
533952984,495
533952991,1187
533952992,1652
533952993,2666
533952994,679
533953001,1927
533953002,1124
533953003,1152
533953004,1617
533953011,878
533953012,1419
533953013,1034
533953014,872
533953021,1324
533953022,1217
533953023,1646
533953024,1457
533953031,1560
533953032,1612
533953033,1028
533953034,728
533953041,1076
533953042,1729
533953043,1370
533953044,1135
533953051,2462
533953052,2313
533953053,1496
533953054,1995
533953061,843
533953062,2356
533953063,1742
533953064,1091
533953071,3234
533953072,4792
533953073,2566
533953074,2304
533953081,1862
533953082,1734
533953083,1241
533953084,1690
533953091,1568
533953092,3891
533953093,1153
533953094,1259
533953101,927
533953102,366
533953103,53
533953104,50
533953111,377
533953112,183
533953121,94
533953122,437
533953131,264
533953132,37
533953141,335
533953142,1086
533953151,174
533953152,1737
533953153,280
533953154,2278
533953161,2181
533953162,2554
533953163,1641
533953164,1329
533953171,2826
533953172,1826
533953173,2634
533953174,2058
533953181,1304
533953182,2578
533953183,1666
533953184,1469
533953191,2754
533953192,963
533953193,2182
533953194,1048
533953231,413
533953234,961
533953242,505
533953243,1532
533953244,935
533953251,57
533953252,384
533953253,785
533953254,44
533953261,517
533953262,519
533953263,801
533953264,950
533953271,2569
533953272,1782
533953273,1007
533953274,1581
533953281,2225
533953282,1366
533953283,1501
533953284,1508
533953291,2488
533953292,1985
533953293,1777
533953294,1943
533953331,58
533953332,1251
533953333,196
533953341,1653
533953342,1731
533953343,2724
533953344,2829
533953351,2121
533953352,944
533953353,2072
533953354,2953
533953361,696
533953362,1024
533953363,2171
533953364,2586
533953371,2016
533953372,2440
533953373,2262
533953374,3279
533953381,2367
533953382,2445
533953383,2866
533953384,1353
533953391,3045
533953392,2430
533953393,2685
533953394,2502
533953402,12
533953403,787
533953404,641
533953413,436
533953414,491
533953422,498
533953423,695
533953424,740
533953431,347
533953432,264
533953433,360
533953434,629
533953441,701
533953442,2433
533953443,911
533953444,1952
533953451,2551
533953452,2262
533953453,2766
533953454,2828
533953461,2157
533953462,1938
533953463,2569
533953464,4783
533953471,2993
533953472,1465
533953473,3664
533953474,2887
533953481,2875
533953482,2186
533953483,2799
533953484,2948
533953491,1931
533953492,1999
533953493,2216
533953494,2120
533953501,747
533953502,684
533953503,265
533953504,209
533953511,367
533953512,470
533953514,386
533953521,842
533953522,206
533953523,387
533953524,213
533953531,536
533953532,28
533953534,268
533953541,958
533953542,2380
533953543,48
533953544,4586
533953551,2217
533953552,1405
533953553,3449
533953554,1838
533953561,2424
533953562,3105
533953563,3002
533953564,2114
533953571,3512
533953572,2535
533953573,2720
533953574,4
533953581,1625
533953582,1974
533953583,891
533953584,2562
533953591,1342
533953592,2518
533953593,656
533953594,47
533953601,234
533953603,442
533953604,11
533953611,471
533953612,538
533953613,6
533953614,353
533953621,501
533953622,2056
533953623,3865
533953624,3240
533953631,2822
533953632,1034
533953633,3541
533953634,1636
533953641,339
533953642,4388
533953643,295
533953644,2534
533953651,2749
533953652,2209
533953653,3134
533953654,3138
533953661,3335
533953662,2386
533953663,3982
533953664,3081
533953671,2611
533953672,2245
533953673,400
533953674,347
533953681,968
533953682,2098
533953683,1278
533953684,639
533953691,476
533953694,61
533953701,102
533953702,30
533953711,820
533953712,162
533953713,681
533953714,1484
533953721,2226
533953722,4181
533953723,911
533953724,3173
533953731,2453
533953732,4164
533953733,4218
533953734,1721
533953741,687
533953742,693
533953743,36
533953744,116
533953751,2452
533953752,3630
533953753,382
533953754,1399
533953761,3435
533953762,3673
533953763,1529
533953764,3186
533953771,97
533953772,24
533953773,1632
533953774,2489
533953781,4628
533953782,116
533953783,2325
533953784,494
533953791,883
533953792,789
533953793,550
533953794,1327
533953801,283
533953802,239
533953803,1189
533953804,2291
533953811,1423
533953812,3759
533953813,1932
533953814,2451
533953821,1995
533953822,1692
533953823,2351
533953824,1962
533953831,2341
533953832,2275
533953833,2669
533953834,1645
533953842,116
533953843,1613
533953844,830
533953851,400
533953853,145
533953854,560
533953861,383
533953862,1115
533953863,398
533953864,869
533953871,1837
533953872,1319
533953873,962
533953874,332
533953881,1592
533953883,13
533953891,157
533953892,191
533953901,1624
533953902,2856
533953903,974
533953904,2341
533953911,2280
533953912,3364
533953913,1547
533953914,2594
533953921,1064
533953922,1917
533953923,2382
533953924,2068
533953931,1480
533953932,416
533953933,188
533953934,1319
533953941,2097
533953942,2357
533953943,1340
533953944,911
533953951,724
533953952,295
533953953,1830
533953954,1624
533953961,1170
533953962,200
533953963,959
533953964,239
533953971,423
533953972,218
533953973,294
533953974,259
533953981,242
533953982,302
533953991,349
533953992,46
533953994,35
533954001,1293
533954002,2288
533954003,1091
533954004,2002
533954011,1760
533954012,1701
533954013,1981
533954014,2021
533954021,1432
533954022,2089
533954023,2204
533954024,2072
533954031,2794
533954032,3370
533954033,3665
533954034,4982
533954041,2631
533954042,3755
533954043,4178
533954044,2119
533954051,2522
533954052,3573
533954053,2246
533954054,3199
533954061,3181
533954062,3306
533954063,2356
533954064,3288
533954071,3842
533954072,2796
533954073,3870
533954074,2711
533954081,4097
533954082,2518
533954083,2956
533954084,3016
533954091,2411
533954092,1999
533954093,2232
533954094,6092
533954101,2885
533954102,1845
533954103,1467
533954104,3993
533954111,2348
533954112,2265
533954113,2947
533954114,1631
533954121,3748
533954122,4093
533954123,1976
533954124,3109
533954131,1801
533954132,3096
533954133,3725
533954134,2690
